Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
"Morong, Rizal, Philippines",14.51286,121.23855,Globe,113,85738,0.11,85.74,5,4,1,4
"Bani, Pangasinan, Philippines",16.22291,119.85838,PLDT,28090,31478,28.09,31.48,7,4,1,1
"Sablayan, Occidental Mindoro, Philippines",12.88349,120.98763,PLDT,196752,214337,196.75,214.34,8,4,1,1
"San Quintin, Abra, Philippines",17.52308,120.51639,PLDT,715295,190248,715.30,190.25,2,4,1,1
"Maddela, Quirino, Philippines",16.33255,121.78792,Converge,50754,64790,50.75,64.79,8,4,2,3
"Norzagaray, Bulacan, Philippines",14.89659,121.14813,Globe,265306,257931,265.31,257.93,6,4,1,2
"New Bataan, Davao de Oro, Philippines",7.54452,126.21969,PLDT Home Fiber,51399,51276,51.40,51.28,11,4,1,3
"Kinoguitan, Misamis Oriental, Philippines",8.96102,124.82378,PLDT Home Fiber,903098,179607,903.10,179.61,4,4,1,1
"Cardona, Rizal, Philippines",14.48493,121.232,Converge,115506,134222,115.51,134.22,7,4,2,3
"Baras, Rizal, Philippines",14.53656,121.27408,Globe,53782,52323,53.78,52.32,5,4,3,4
"Boljoon, Cebu, Philippines",9.64574,123.44956,Globe,221649,260958,221.65,260.96,10,4,2,3
"Sumilao, Bukidnon, Philippines",8.2372,124.92861,Converge,256109,269134,256.11,269.13,11,4,1,2
"Cabusao, Camarines Sur, Philippines",13.72602,123.11359,Converge,307830,272911,307.83,272.91,13,4,1,2
"Asipulo, Ifugao, Philippines",16.66328,121.05644,Globe,76026,72259,76.03,72.26,4,4,2,3
"San Manuel, Isabela, Philippines",17.02596,121.63115,Converge,26425,25961,26.43,25.96,11,4,3,3
"Balungao, Pangasinan, Philippines",15.88371,120.68901,PLDT,52242,79272,52.24,79.27,12,4,3,4
"Cortes, Bohol, Philippines",9.71134,123.89693,PLDT Home Fiber,324876,310677,324.88,310.68,5,4,2,2
"Gerona, Tarlac, Philippines",15.60489,120.59698,Globe,121297,114985,121.30,114.99,2,4,1,2
"City of Tandag, Surigao del Sur, Philippines",9.08041,126.0676,PLDT,415213,557576,415.21,557.58,10,4,1,2
"Calape, Bohol, Philippines",9.88376,123.89693,Globe,210346,232409,210.35,232.41,14,4,2,3
"Sibutad, Zamboanga del Norte, Philippines",8.61241,123.4944,PLDT Home Fiber,122151,48079,122.15,48.08,8,4,3,3
"Quirino, Isabela, Philippines",17.12948,121.71971,Globe,203272,98077,203.27,98.08,9,4,1,1
"Sapi-an, Capiz, Philippines",11.49917,122.61644,Converge,48278,26324,48.28,26.32,19,4,2,2
"Parang, Maguindanao, Philippines",7.34766,124.2755,PLDT,14298,13570,14.30,13.57,10,4,1,1
"San Enrique, Iloilo, Philippines",11.10989,122.72943,PLDT,30102,61357,30.10,61.36,10,4,3,3
"Tarangnan, Samar, Philippines",11.92262,124.76303,PLDT Home Fiber,12724,14395,12.72,14.40,11,4,1,1
"San Guillermo, Isabela, Philippines",16.71831,121.97006,PLDT Home Fiber,13450,21600,13.45,21.60,31,4,2,4
"Asturias, Cebu, Philippines",10.60209,123.77412,Converge,4281,8105,4.28,8.11,47,4,2,2
"Moalboal, Cebu, Philippines",9.93681,123.42714,Converge,257075,216538,257.08,216.54,7,4,2,2
"Tubod, Lanao del Norte, Philippines",7.99427,123.87462,Globe,184516,40785,184.52,40.79,13,4,2,3
"San Fernando, Camarines Sur, Philippines",13.52998,123.11266,PLDT,33449,81408,33.45,81.41,7,4,3,3
"Leganes, Iloilo, Philippines",10.78605,122.5888,Converge,201639,163473,201.64,163.47,15,4,3,4
"Pinabacdao, Samar, Philippines",11.52967,125.07185,PLDT,26142,32255,26.14,32.26,24,4,2,3
"Talugtug, Nueva Ecija, Philippines",15.7698,120.81544,Converge,275528,309908,275.53,309.91,4,4,2,2
"Duero, Bohol, Philippines",9.75151,124.38654,PLDT Home Fiber,17758,18259,17.76,18.26,6,4,3,3
"Alcala, Pangasinan, Philippines",15.8546,120.53942,Converge,165026,202364,165.03,202.36,5,4,2,2
"Victorias, Negros Occidental, Philippines",10.901,123.07045,Converge,174179,187950,174.18,187.95,12,4,2,2
"Mataas Na Kahoy, Batangas, Philippines",13.97995,121.09656,PLDT,188141,158154,188.14,158.15,7,4,1,3
"Narvacan, Ilocos Sur, Philippines",17.44229,120.49336,PLDT,53197,58854,53.20,58.85,18,4,2,4
"Matag-ob, Leyte, Philippines",11.12491,124.47527,Converge,465103,380754,465.10,380.75,5,4,1,2
"Panitan, Capiz, Philippines",11.43981,122.77459,PLDT,65306,72659,65.31,72.66,8,4,1,1
"Balasan, Iloilo, Philippines",11.45927,123.09015,Converge,160979,150261,160.98,150.26,14,4,2,2
"Liliw, Laguna, Philippines",14.12617,121.4399,Globe,202107,208229,202.11,208.23,9,4,2,3
"San Jose, Northern Samar, Philippines",12.48992,124.49744,PLDT,316324,265853,316.32,265.85,12,4,1,3
"Leon B. Postigo (Bacungan), Zamboanga del Norte, Philippines",8.06985,122.94377,PLDT Home Fiber,52270,55913,52.27,55.91,19,4,3,4
"Kibawe, Bukidnon, Philippines",7.48878,125.06084,Globe,187122,328147,187.12,328.15,16,4,1,4
"Dapitan City, Zamboanga del Norte, Philippines",8.58118,123.42714,PLDT,134087,70774,134.09,70.77,8,4,3,4
"Basista, Pangasinan, Philippines",15.86113,120.39543,PLDT,97129,36374,97.13,36.37,7,4,4,4
"Molave, Zamboanga del Sur, Philippines",8.10419,123.4944,Globe,70658,46108,70.66,46.11,10,4,2,4
"Gitagum, Misamis Oriental, Philippines",8.56139,124.38654,PLDT Home Fiber,107538,243128,107.54,243.13,3,4,2,2
"Olutanga, Zamboanga Sibugay, Philippines",7.3592,122.81973,PLDT,17335,17892,17.34,17.89,18,4,1,2
"Maria, Siquijor, Philippines",9.16546,123.65114,PLDT,25816,200934,25.82,200.93,22,4,3,3
"Santa Teresita, Cagayan, Philippines",18.24591,121.91318,PLDT,53909,54643,53.91,54.64,12,4,3,3
"Macarthur, Leyte, Philippines",10.82736,124.98373,PLDT Home Fiber,481727,521450,481.73,521.45,7,4,1,2
"Sampaloc, Quezon, Philippines",14.17744,121.6169,PLDT Home Fiber,1119,19947,1.12,19.95,43,4,1,2
"Abulug, Cagayan, Philippines",18.36771,121.42276,Converge,139061,66071,139.06,66.07,13,4,3,3
"Dupax Del Sur, Nueva Vizcaya, Philippines",16.13819,121.19395,PLDT,40021,21693,40.02,21.69,8,4,1,1
"Luna, Isabela, Philippines",16.97872,121.73095,Converge,171786,118546,171.79,118.55,10,4,3,3
"San Enrique, Iloilo, Philippines",11.10989,122.72943,Globe,88731,77541,88.73,77.54,12,4,2,2
"Tumauini, Isabela, Philippines",17.27708,121.87903,PLDT Home Fiber,56689,52534,56.69,52.53,13,4,3,3
"Mabini (Dona Alicia), Davao de Oro, Philippines",7.3001,125.937,PLDT,26751,26910,26.75,26.91,15,4,2,2
"Bunawan, Agusan del Sur, Philippines",8.21647,126.04584,Globe,74954,55153,74.95,55.15,6,4,3,3
"Currimao, Ilocos Norte, Philippines",18.00626,120.51064,PLDT,114687,111570,114.69,111.57,5,4,2,3
"San Isidro, Northern Samar, Philippines",12.35664,124.39764,PLDT,28480,30580,28.48,30.58,36,4,3,4
"Bontoc, Mountain Province, Philippines",17.09126,121.01057,Converge,164192,176228,164.19,176.23,6,3,2,2
"Paracale, Camarines Norte, Philippines",14.23721,122.78588,Converge,278909,311443,278.91,311.44,7,3,1,2
"Aritao, Nueva Vizcaya, Philippines",16.2515,121.01057,Globe,13186,11988,13.19,11.99,24,3,1,2
"San Agustin, Surigao del Sur, Philippines",8.70562,126.11108,PLDT Home Fiber,13406,104133,13.41,104.13,9,3,1,2
"Laur, Nueva Ecija, Philippines",15.52477,121.18249,PLDT,119058,106552,119.06,106.55,9,3,1,1
"Cortes, Surigao del Sur, Philippines",9.22702,126.1654,PLDT,23593,71884,23.59,71.88,46,3,1,1
"Tudela, Cebu, Philippines",10.66092,124.47527,PLDT,4040,1824,4.04,1.82,31,3,1,2
"Santa Barbara, Pangasinan, Philippines",15.9774,120.42424,Globe,119276,105749,119.28,105.75,4,3,2,2
"Santiago, Agusan Del Norte, Philippines",9.27904,125.63142,PLDT Home Fiber,159368,86141,159.37,86.14,5,3,1,2
"Naujan, Oriental Mindoro, Philippines",13.24381,121.19395,Globe,147883,178377,147.88,178.38,12,3,1,1
"San Antonio, Nueva Ecija, Philippines",15.31921,120.82692,PLDT,79655,106194,79.66,106.19,2,3,2,2
"Balangiga, Eastern Samar, Philippines",11.20922,125.36857,PLDT,37789,37734,37.79,37.73,24,3,2,3
"Dasol, Pangasinan, Philippines",15.96259,119.90466,Converge,118461,149939,118.46,149.94,7,3,2,3
"Javier, Leyte, Philippines",10.76718,124.92861,Globe,16431,17705,16.43,17.71,22,3,2,2
"Impasug-ong, Bukidnon, Philippines",8.38854,125.08286,Converge,30182,18687,30.18,18.69,11,3,3,3
"Sarrat, Ilocos Norte, Philippines",18.11379,120.6545,Converge,51415,67676,51.42,67.68,12,3,2,3
"Malalag, Davao del Sur, Philippines",6.54894,125.2588,PLDT,23626,15519,23.63,15.52,39,3,1,1
"Opol, Misamis Oriental, Philippines",8.52263,124.57239,PLDT,321332,669373,321.33,669.37,2,3,1,2
"Sibagat, Agusan del Sur, Philippines",8.98225,125.78435,PLDT Home Fiber,177851,169688,177.85,169.69,34,3,1,1
"Tumauini, Isabela, Philippines",17.27708,121.87903,PLDT,13201,19318,13.20,19.32,15,3,2,3
"Calatrava, Negros Occidental, Philippines",10.62843,123.39349,Converge,15436,5448,15.44,5.45,16,3,2,2
"Romblon, Philippines",12.5294,122.28807,PLDT,4630,5165,4.63,5.17,8,3,3,3
"Remedios T. Romualdez, Agusan Del Norte, Philippines",9.06074,125.66422,Converge,155246,119357,155.25,119.36,56,3,2,2
"Botolan, Zambales, Philippines",15.26625,120.20511,PLDT Home Fiber,448910,299906,448.91,299.91,8,3,2,2
"Leyte, Philippines",11.32728,124.48636,PLDT Home Fiber,220385,127042,220.39,127.04,9,3,2,3
"Quezon, Bukidnon, Philippines",7.71645,125.17087,PLDT,441270,426807,441.27,426.81,16,3,2,3
"Santa, Ilocos Sur, Philippines",17.51358,120.44729,Converge,74257,95294,74.26,95.29,10,3,3,3
"Santol, La Union, Philippines",16.75375,120.50488,Converge,7081,4855,7.08,4.86,4,3,1,2
"Barugo, Leyte, Philippines",11.30023,124.76303,PLDT Home Fiber,209976,318321,209.98,318.32,6,3,3,3
"Balaoan, La Union, Philippines",16.80225,120.40119,PLDT,96039,122776,96.04,122.78,3,3,2,2
"Bato, Leyte, Philippines",10.32908,124.8293,Globe,19239,111721,19.24,111.72,23,3,1,2
"Sarrat, Ilocos Norte, Philippines",18.11379,120.6545,PLDT,278751,190524,278.75,190.52,9,3,2,2
"Lian, Batangas, Philippines",14.00589,120.6545,PLDT,690,12689,0.69,12.69,10,3,1,2
"San Luis, Batangas, Philippines",13.8406,120.95321,PLDT,149051,203399,149.05,203.40,12,3,2,3
"Can-avid, Eastern Samar, Philippines",11.98886,125.32468,PLDT Home Fiber,29099,27180,29.10,27.18,7,3,1,3
"Gutalac, Zamboanga del Norte, Philippines",7.95003,122.37876,PLDT Home Fiber,40415,31968,40.42,31.97,9,3,2,3
"Bakun, Benguet, Philippines",16.80796,120.68901,PLDT,83279,93979,83.28,93.98,6,3,3,3
"Buenavista, Marinduque, Philippines",13.24778,121.98144,PLDT Home Fiber,318419,326024,318.42,326.02,6,3,1,2
"Hindang, Leyte, Philippines",10.44667,124.80722,Globe,38840,38198,38.84,38.20,22,3,1,2
"Abulug, Cagayan, Philippines",18.36771,121.42276,PLDT,97592,301596,97.59,301.60,13,3,1,3
"Prosperidad, Agusan del Sur, Philippines",8.67623,125.87161,Converge,180011,157675,180.01,157.68,36,3,1,1
"Motiong, Samar, Philippines",11.84643,125.0278,PLDT Home Fiber,127665,139935,127.67,139.94,8,3,3,3
"Aritao, Nueva Vizcaya, Philippines",16.2515,121.01057,Converge,94904,93476,94.90,93.48,8,3,3,3
"New Bataan, Davao de Oro, Philippines",7.54452,126.21969,PLDT,33364,33968,33.36,33.97,8,3,2,3
"Burgos, Isabela, Philippines",17.09164,121.70272,Converge,34663,23656,34.66,23.66,14,3,1,2
"Pantar, Lanao del Norte, Philippines",8.07057,124.25327,PLDT,415877,45743,415.88,45.74,48,3,1,2
"Manapla, Negros Occidental, Philippines",10.95795,123.12428,Globe,342680,207469,342.68,207.47,4,3,1,1
"Plaridel, Misamis Occidental, Philippines",8.61148,123.69588,PLDT,62390,72585,62.39,72.59,41,3,2,2
"Maragondon, Cavite, Philippines",14.22356,120.7235,Converge,625879,320467,625.88,320.47,6,3,1,2
"Bagabag, Nueva Vizcaya, Philippines",16.58337,121.28552,PLDT,69317,68407,69.32,68.41,10,3,1,2
"City of Tabuk, Kalinga, Philippines",17.42402,121.3999,PLDT,19800,18360,19.80,18.36,16,3,2,2
"Morong, Bataan, Philippines",14.6798,120.26759,Globe,191534,160071,191.53,160.07,11,3,2,2
"Dupax Del Norte, Nueva Vizcaya, Philippines",16.21435,121.23974,Converge,88820,174159,88.82,174.16,21,3,1,2
"Lala, Lanao del Norte, Philippines",7.9486,123.76295,Globe,62359,53051,62.36,53.05,15,3,1,2
"Tampakan, South Cotabato, Philippines",6.49121,125.08286,PLDT,62480,62616,62.48,62.62,2,3,1,3
"San Felipe, Zambales, Philippines",15.07931,120.12429,Globe,40592,52630,40.59,52.63,8,3,1,2
"Capoocan, Leyte, Philippines",11.23208,124.61927,PLDT Home Fiber,11459,35682,11.46,35.68,27,3,2,2
"Gerona, Tarlac, Philippines",15.60489,120.59698,PLDT,1860,2021,1.86,2.02,13,3,1,3
"Dimiao, Bohol, Philippines",9.64571,124.14207,PLDT Home Fiber,53261,57799,53.26,57.80,12,3,3,3
"San Miguel, Bohol, Philippines",9.994,124.35324,PLDT Home Fiber,51083,26111,51.08,26.11,9,3,2,2
"Bokod, Benguet, Philippines",16.45641,120.78097,Converge,291834,293427,291.83,293.43,5,3,1,2
"Borbon, Cebu, Philippines",10.84627,123.9973,PLDT,23992,19333,23.99,19.33,20,3,3,3
"Jasaan, Misamis Oriental, Philippines",8.65161,124.78513,Converge,41481,41307,41.48,41.31,7,3,2,2
"Hinatuan, Surigao del Sur, Philippines",8.41693,126.3173,PLDT,240524,261601,240.52,261.60,8,3,1,1
"Balungao, Pangasinan, Philippines",15.88371,120.68901,Converge,12447,14471,12.45,14.47,5,3,2,3
"Carigara, Leyte, Philippines",11.25914,124.70777,PLDT,33154,40762,33.15,40.76,7,3,2,2
"Leganes, Iloilo, Philippines",10.78605,122.5888,Globe,513371,290847,513.37,290.85,6,3,3,3
"Panay, Capiz, Philippines",11.54148,122.83102,PLDT,200813,235969,200.81,235.97,9,3,2,2
"Bobon, Northern Samar, Philippines",12.41622,124.53068,Globe,276299,138160,276.30,138.16,12,3,3,3
"Caoayan, Ilocos Sur, Philippines",17.53822,120.39543,PLDT,189519,190192,189.52,190.19,14,3,1,1
"Bani, Pangasinan, Philippines",16.22291,119.85838,PLDT Home Fiber,230971,176820,230.97,176.82,8,3,1,2
"Clarin, Bohol, Philippines",9.94519,124.03072,PLDT Home Fiber,66831,21536,66.83,21.54,7,3,1,1
"Angadanan, Isabela, Philippines",16.7913,121.78792,PLDT Home Fiber,22547,39299,22.55,39.30,25,3,1,2
"Tayum, Abra, Philippines",17.60148,120.67751,PLDT Home Fiber,309995,258762,310.00,258.76,15,3,3,3
"Kananga, Leyte, Philippines",11.16036,124.57499,Globe,118808,120438,118.81,120.44,6,3,1,2
"Alitagtag, Batangas, Philippines",13.87214,121.02204,PLDT,113409,236220,113.41,236.22,7,3,3,3
"Malita, Davao Occidental, Philippines",6.41184,125.61321,PLDT,8815,38335,8.82,38.34,24,3,1,1
"Mabitac, Laguna, Philippines",14.43383,121.41133,PLDT,52633,68326,52.63,68.33,14,3,2,2
"Wao, Lanao del Sur, Philippines",7.6676,124.70777,Globe,6944,631,6.94,0.63,8,3,1,2
"Lutayan, Sultan Kudarat, Philippines",6.59679,124.88449,PLDT Home Fiber,303747,162817,303.75,162.82,17,3,1,2
"Pasuquin, Ilocos Norte, Philippines",18.33859,120.643,Globe,104490,111020,104.49,111.02,9,3,3,3
"Bontoc, Southern Leyte, Philippines",10.38378,124.92861,Globe,210696,275627,210.70,275.63,16,3,2,2
"Caba, La Union, Philippines",16.44743,120.37814,Converge,148679,155979,148.68,155.98,4,3,2,2
"San Luis, Batangas, Philippines",13.8406,120.95321,Converge,67088,52912,67.09,52.91,8,3,1,3
"Bansud, Oriental Mindoro, Philippines",12.85267,121.37703,PLDT,156630,185233,156.63,185.23,6,3,1,3
"Piat, Cagayan, Philippines",17.75315,121.55983,Globe,91258,100109,91.26,100.11,9,3,3,3
"Cavinti, Laguna, Philippines",14.24907,121.54842,Converge,92556,98238,92.56,98.24,10,3,1,2
"Bayabas, Surigao del Sur, Philippines",8.97615,126.25224,PLDT Home Fiber,194679,219405,194.68,219.41,11,3,1,2
"Alubijid, Misamis Oriental, Philippines",8.53597,124.4531,PLDT Home Fiber,141580,131660,141.58,131.66,3,3,2,3
"Enrile, Cagayan, Philippines",17.56886,121.65113,Globe,134548,45194,134.55,45.19,8,3,1,2
"Cuenca, Batangas, Philippines",13.9144,121.05071,Converge,99437,89494,99.44,89.49,10,3,1,3
"Victoria, Laguna, Philippines",14.19678,121.34273,Globe,98020,107284,98.02,107.28,6,3,1,1
"Victorias, Negros Occidental, Philippines",10.901,123.07045,PLDT,12625,4215,12.63,4.22,9,3,2,2
"Itogon, Benguet, Philippines",16.36116,120.6787,Globe,173509,177105,173.51,177.11,5,3,2,2
"Luna, Apayao, Philippines",18.29953,121.21685,Converge,9892,19377,9.89,19.38,13,3,1,2
"Janiuay, Iloilo, Philippines",10.99877,122.42407,PLDT,84965,39919,84.97,39.92,11,3,2,3
"Buguey, Cagayan, Philippines",18.25855,121.78792,PLDT Home Fiber,68095,108304,68.10,108.30,13,3,2,3
"San Guillermo, Isabela, Philippines",16.71831,121.97006,Converge,60471,71134,60.47,71.13,7,3,2,2
"Sibagat, Agusan del Sur, Philippines",8.98225,125.78435,PLDT,139299,134849,139.30,134.85,28,3,2,2
"Narvacan, Ilocos Sur, Philippines",17.44229,120.49336,Converge,38589,35422,38.59,35.42,9,3,2,2
"Obando, Bulacan, Philippines",14.70986,120.93674,Globe,743669,538360,743.67,538.36,4,3,2,2
"Bacong, Negros Oriental, Philippines",9.24338,123.27003,Converge,197073,108258,197.07,108.26,14,3,1,2
"Medina, Misamis Oriental, Philippines",8.90294,124.97271,Converge,156521,125722,156.52,125.72,29,3,3,3
"Passi City, Iloilo, Philippines",11.1688,122.65035,PLDT Home Fiber,5567,3982,5.57,3.98,12,3,1,1
"Aloguinsan, Cebu, Philippines",10.19171,123.56161,Globe,118984,108245,118.98,108.25,4,3,3,3
"Ibaan, Batangas, Philippines",13.81895,121.13082,PLDT,32610,29693,32.61,29.69,14,3,1,3
"Libertad, Antique, Philippines",11.78029,121.95869,PLDT Home Fiber,39057,116567,39.06,116.57,35,3,1,2
"Anao, Tarlac, Philippines",15.7435,120.61424,Converge,262229,282480,262.23,282.48,3,3,3,3
"Taal, Batangas, Philippines",13.87826,120.92508,PLDT,169946,304637,169.95,304.64,10,3,2,3
"Lagonglong, Misamis Oriental, Philippines",8.81524,124.8293,PLDT,469026,555178,469.03,555.18,3,3,1,1
"Saguday, Quirino, Philippines",16.54611,121.57125,Converge,67103,101581,67.10,101.58,7,3,1,2
"Kiblawan, Davao del Sur, Philippines",6.63233,125.22584,PLDT,30457,32119,30.46,32.12,28,3,3,3
"Caoayan, Ilocos Sur, Philippines",17.53822,120.39543,Converge,115360,144281,115.36,144.28,10,3,1,3
"Penaranda, Nueva Ecija, Philippines",15.36229,121.02204,PLDT,18407,9822,18.41,9.82,13,3,2,3
"Santa Maria, Ilocos Sur, Philippines",17.37881,120.49336,Converge,138711,129928,138.71,129.93,10,3,2,2
"City of El Salvador, Misamis Oriental, Philippines",8.47767,124.47527,PLDT,48203,47551,48.20,47.55,16,3,2,2
"Pidigan, Abra, Philippines",17.53644,120.56245,PLDT,91736,90007,91.74,90.01,4,3,2,3
"Baggao, Cagayan, Philippines",17.91424,121.94731,Converge,402326,430999,402.33,431.00,13,3,1,2
"Banayoyo, Ilocos Sur, Philippines",17.23507,120.49912,Converge,56967,10402,56.97,10.40,10,3,1,1
"Cabatuan, Isabela, Philippines",16.92776,121.66253,Converge,57743,69916,57.74,69.92,10,3,2,3
"Cuartero, Capiz, Philippines",11.3156,122.74072,Globe,221048,204318,221.05,204.32,13,3,2,2
"Gubat, Sorsogon, Philippines",12.92415,124.09755,Converge,65923,67324,65.92,67.32,4,3,2,3
"Baco, Oriental Mindoro, Philippines",13.35793,121.09628,PLDT,327938,419167,327.94,419.17,36,3,1,1
"Corella, Bohol, Philippines",9.68732,123.92216,Converge,34108,35795,34.11,35.80,19,3,2,3
"Tangub City, Misamis Occidental, Philippines",8.09592,123.6847,Globe,203818,153955,203.82,153.96,8,3,2,2
"Solsona, Ilocos Norte, Philippines",18.10219,120.78097,PLDT Home Fiber,194991,187065,194.99,187.07,10,3,3,3
"Zaragoza, Nueva Ecija, Philippines",15.46003,120.79246,Globe,298064,246043,298.06,246.04,4,3,2,2
"Mankayan, Benguet, Philippines",16.87703,120.78097,PLDT Home Fiber,307528,177823,307.53,177.82,5,3,2,2
"Maigo, Lanao del Norte, Philippines",8.11443,123.98615,Globe,53033,20371,53.03,20.37,9,3,1,1
"Flora, Apayao, Philippines",18.1146,121.42276,PLDT Home Fiber,40660,53396,40.66,53.40,24,3,2,2
"San Jacinto, Pangasinan, Philippines",16.07883,120.44729,PLDT,51382,61696,51.38,61.70,4,3,2,2
"Carigara, Leyte, Philippines",11.25914,124.70777,Converge,30351,54904,30.35,54.90,5,3,1,3
"Socorro, Oriental Mindoro, Philippines",13.09119,121.34273,Globe,119055,105617,119.06,105.62,9,3,1,2
"Magallanes, Agusan Del Norte, Philippines",9.01943,125.53295,PLDT Home Fiber,29989,48418,29.99,48.42,5,3,1,1
"Palauig, Zambales, Philippines",15.46513,120.13583,PLDT Home Fiber,23886,20854,23.89,20.85,9,3,2,2
"Quirino, Isabela, Philippines",17.12948,121.71971,PLDT,9096,9803,9.10,9.80,16,3,1,2
"Piddig, Ilocos Norte, Philippines",18.18694,120.78097,PLDT Home Fiber,415007,189373,415.01,189.37,9,3,1,2
"Magdalena, Laguna, Philippines",14.20408,121.43419,Converge,93349,104724,93.35,104.72,6,3,1,2
"Kapatagan, Lanao del Sur, Philippines",7.4842,124.18657,PLDT Home Fiber,212535,171150,212.54,171.15,8,3,3,3
"Escalante City, Negros Occidental, Philippines",10.84117,123.49908,Converge,89250,52573,89.25,52.57,20,3,2,2
"Sultan Mastura, Maguindanao, Philippines",7.2986,124.25883,PLDT,26143,29954,26.14,29.95,12,3,3,3
"Naguilian, Isabela, Philippines",16.99684,121.86765,PLDT Home Fiber,293433,247163,293.43,247.16,10,3,2,2
"Flora, Apayao, Philippines",18.1146,121.42276,PLDT,23899,16125,23.90,16.13,48,3,1,2
"Kitcharao, Agusan Del Norte, Philippines",9.43382,125.58767,Converge,101389,121208,101.39,121.21,37,3,1,2
"Lakewood, Zamboanga del Sur, Philippines",7.88264,123.1464,PLDT Home Fiber,7886,4756,7.89,4.76,5,3,2,3
"San Manuel, Isabela, Philippines",17.02596,121.63115,Globe,87604,83639,87.60,83.64,13,3,2,3
"Jones, Isabela, Philippines",16.58262,121.78792,Globe,359160,318042,359.16,318.04,8,3,3,3
"Talugtug, Nueva Ecija, Philippines",15.7698,120.81544,Globe,99658,68498,99.66,68.50,10,2,1,1
"San Agustin, Isabela, Philippines",16.49153,121.83349,Converge,15595,10071,15.60,10.07,24,2,1,1
"Tungawan, Zamboanga Sibugay, Philippines",7.52252,122.31075,Globe,2970,3898,2.97,3.90,14,2,1,1
"Nagbukel, Ilocos Sur, Philippines",17.43453,120.53942,PLDT Home Fiber,128891,108895,128.89,108.90,21,2,2,2
"Angat, Bulacan, Philippines",14.92586,121.02204,PLDT,149576,181310,149.58,181.31,6,2,2,2
"Milaor, Camarines Sur, Philippines",13.59634,123.17451,Globe,24271,19591,24.27,19.59,10,2,1,2
"Cervantes, Ilocos Sur, Philippines",17.01107,120.735,PLDT,311243,95157,311.24,95.16,7,2,1,1
"Delfin Albano, Isabela, Philippines",17.25925,121.74234,Converge,123635,194432,123.64,194.43,11,2,1,2
"Santa Teresita, Batangas, Philippines",13.88153,120.97329,PLDT,81970,207110,81.97,207.11,7,2,2,2
"Malinao, Albay, Philippines",13.38106,123.63996,PLDT Home Fiber,4612,4680,4.61,4.68,13,2,1,2
