Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
"Buenavista, Guimaras, Philippines",10.69691,122.6481,PLDT,9146,8766,9.15,8.77,11,21,5,8
"General Mamerto Natividad, Nueva Ecija, Philippines",15.58788,121.04498,PLDT Home Fiber,21037,22123,21.04,22.12,13,21,6,10
"Lazi, Siquijor, Philippines",9.13207,123.60639,PLDT Home Fiber,235587,271350,235.59,271.35,13,21,4,7
"Mawab, Davao de Oro, Philippines",7.51701,125.937,Globe,93288,93015,93.29,93.02,15,21,9,12
"Alicia, Bohol, Philippines",9.90723,124.44201,PLDT Home Fiber,49241,49262,49.24,49.26,7,21,4,4
"Malasiqui, Pangasinan, Philippines",15.92028,120.41443,Converge,267268,88952,267.27,88.95,6,21,14,16
"Hilongos, Leyte, Philippines",10.39469,124.84034,PLDT Home Fiber,105399,167330,105.40,167.33,7,21,5,6
"Porac, Pampanga, Philippines",15.06974,120.55007,PLDT,77406,107058,77.41,107.06,6,21,6,7
"Tinambac, Camarines Sur, Philippines",13.90428,123.37106,PLDT Home Fiber,41356,51177,41.36,51.18,15,21,4,4
"Sanchez-Mira, Cagayan, Philippines",18.53628,121.19395,PLDT Home Fiber,326107,183423,326.11,183.42,9,21,4,5
"Tagkawayan, Quezon, Philippines",13.96843,122.53376,PLDT,84991,93831,84.99,93.83,8,21,2,4
"Alaminos, Laguna, Philippines",14.0454,121.25119,PLDT,58420,61500,58.42,61.50,15,20,5,5
"Isabela, Negros Occidental, Philippines",10.22566,123.01136,PLDT Home Fiber,11008,10562,11.01,10.56,22,20,6,8
"Hamtic, Antique, Philippines",10.65189,122.01555,PLDT,21158,17868,21.16,17.87,10,20,8,12
"Daet, Camarines Norte, Philippines",14.10303,122.9325,Globe,118258,128792,118.26,128.79,13,20,8,12
"Gandara, Samar, Philippines",12.06444,124.79617,PLDT Home Fiber,19447,27229,19.45,27.23,22,20,6,10
"Salug, Zamboanga del Norte, Philippines",8.06518,122.78588,PLDT Home Fiber,209588,190282,209.59,190.28,20,20,2,4
"Bula, Camarines Sur, Philippines",13.44119,123.23632,PLDT Home Fiber,156692,188046,156.69,188.05,8,20,8,11
"Labo, Camarines Norte, Philippines",14.13903,122.7633,PLDT Home Fiber,108155,150830,108.16,150.83,7,20,8,9
"Alaminos, Laguna, Philippines",14.0454,121.25119,Converge,66178,49602,66.18,49.60,10,20,5,10
"Dulag, Leyte, Philippines",10.95915,125.00577,PLDT,49566,43409,49.57,43.41,14,20,5,6
"Diffun, Quirino, Philippines",16.55288,121.46847,PLDT Home Fiber,110435,53764,110.44,53.76,13,20,7,13
"Mambajao, Camiguin, Philippines",9.22153,124.71882,PLDT Home Fiber,59418,72670,59.42,72.67,4,20,9,12
"La Carlota City, Negros Occidental, Philippines",10.41437,122.97757,Globe,115434,122379,115.43,122.38,3,20,4,9
"Candaba, Pampanga, Philippines",15.09289,120.8277,Converge,26611,17370,26.61,17.37,6,20,5,13
"Sasmuan, Pampanga, Philippines",14.88764,120.61424,PLDT Home Fiber,58601,74345,58.60,74.35,7,20,4,4
"Dalaguete, Cebu, Philippines",9.78366,123.5056,PLDT Home Fiber,78479,39759,78.48,39.76,6,20,4,4
"Pulilan, Bulacan, Philippines",14.90243,120.8459,Converge,244849,103206,244.85,103.21,7,20,10,15
"Cuyapo, Nueva Ecija, Philippines",15.79995,120.68901,PLDT Home Fiber,194156,187470,194.16,187.47,14,20,11,13
"Pavia, Iloilo, Philippines",10.7748,122.54261,Converge,158461,118587,158.46,118.59,18,20,14,15
"Vallehermoso, Negros Oriental, Philippines",10.33905,123.29249,Converge,69207,77319,69.21,77.32,15,20,4,6
"Basey, Samar, Philippines",11.40967,125.17087,PLDT,46321,55404,46.32,55.40,30,20,4,8
"Kapalong, Davao del Norte, Philippines",7.82951,125.522,PLDT,502205,293815,502.21,293.82,16,20,2,2
"Isulan, Sultan Kudarat, Philippines",6.6318,124.44201,PLDT Home Fiber,127915,51535,127.92,51.54,9,20,7,9
"Bauan, Batangas, Philippines",13.79627,120.97616,Globe,376117,239523,376.12,239.52,4,20,5,9
"General Tinio (Papaya), Nueva Ecija, Philippines",15.36345,121.21685,PLDT Home Fiber,98577,81904,98.58,81.90,11,20,9,10
"Bacong, Negros Oriental, Philippines",9.24338,123.27003,Globe,367506,321647,367.51,321.65,11,20,4,5
"Santa Catalina, Negros Oriental, Philippines",9.28676,122.94377,PLDT Home Fiber,46314,25596,46.31,25.60,14,20,1,2
"Enrique B. Magalona, Negros Occidental, Philippines",10.87695,122.98281,PLDT Home Fiber,84975,162169,84.98,162.17,17,20,7,11
"San Francisco, Cebu, Philippines",10.64719,124.35324,PLDT,4239,12431,4.24,12.43,14,20,5,6
"Pila, Laguna, Philippines",14.23461,121.3656,Converge,56890,93288,56.89,93.29,6,20,5,5
"Santa Maria, Pangasinan, Philippines",15.95523,120.7005,PLDT Home Fiber,114743,109549,114.74,109.55,13,20,4,5
"Malvar, Batangas, Philippines",14.04329,121.15875,Converge,201498,175327,201.50,175.33,7,20,9,12
"San Jose de Buenavista, Antique, Philippines",10.74901,121.94128,Globe,62524,53838,62.52,53.84,10,20,11,14
"San Carlos City, Negros Occidental, Philippines",10.48344,123.30371,Converge,128610,91240,128.61,91.24,16,20,6,9
"Magallanes, Sorsogon, Philippines",12.78308,123.90809,Converge,66581,56590,66.58,56.59,23,19,3,3
"Bantay, Ilocos Sur, Philippines",17.59832,120.44729,PLDT,90168,66131,90.17,66.13,11,19,6,10
"City of Borongan, Eastern Samar, Philippines",11.61739,125.34663,Globe,47252,40607,47.25,40.61,14,19,9,13
"Dauis, Bohol, Philippines",9.60401,123.82996,Converge,213033,179993,213.03,179.99,23,19,8,12
"Mabini, Batangas, Philippines",13.72355,120.9073,PLDT Home Fiber,161200,201416,161.20,201.42,10,19,8,11
"Alaminos City, Pangasinan, Philippines",16.15053,119.98562,Converge,70424,76466,70.42,76.47,7,19,9,10
"Lambayong (Mariano Marcos), Sultan Kudarat, Philippines",6.79879,124.61927,PLDT Home Fiber,71106,25098,71.11,25.10,12,19,7,9
"Liloan, Cebu, Philippines",10.39926,124.00002,PLDT Home Fiber,238831,212896,238.83,212.90,4,19,9,9
"Mendez, Cavite, Philippines",14.12941,120.90511,Globe,104508,65944,104.51,65.94,5,19,3,4
"Poona Piagapo, Lanao del Norte, Philippines",8.08738,124.07528,PLDT Home Fiber,53230,61781,53.23,61.78,3,19,1,2
"Ilagan City, Isabela, Philippines",17.12845,122.12918,PLDT,89389,38586,89.39,38.59,12,19,9,11
"Masantol, Pampanga, Philippines",14.85669,120.68326,Converge,427285,481242,427.29,481.24,4,19,6,6
"Angadanan, Isabela, Philippines",16.7913,121.78792,PLDT,52041,63446,52.04,63.45,12,19,6,7
"Gumaca, Quezon, Philippines",13.89105,122.10647,PLDT Home Fiber,522620,918584,522.62,918.58,7,19,4,11
"Numancia, Aklan, Philippines",11.71767,122.33909,Converge,160483,57664,160.48,57.66,21,19,8,8
"Jaro, Leyte, Philippines",11.17583,124.75198,PLDT Home Fiber,23333,17854,23.33,17.85,15,19,4,4
"Pateros, Metro Manila, Philippines",14.54838,121.07077,Globe,236491,218789,236.49,218.79,4,19,7,10
"Dingle, Iloilo, Philippines",10.9991,122.67043,PLDT,66939,81125,66.94,81.13,10,19,3,7
"City of Bayugan, Agusan del Sur, Philippines",8.71381,125.74865,Globe,159409,63066,159.41,63.07,13,19,4,4
"Valencia City, Bukidnon, Philippines",7.86319,125.17087,PLDT,70428,74346,70.43,74.35,14,19,8,11
"Diadi, Nueva Vizcaya, Philippines",16.6595,121.33129,PLDT Home Fiber,95850,110865,95.85,110.87,12,19,10,12
"Paete, Laguna, Philippines",14.37243,121.54842,PLDT,163838,261212,163.84,261.21,20,19,11,14
"Bocaue, Bulacan, Philippines",14.7943,120.93073,Globe,396978,332920,396.98,332.92,9,19,7,11
"Ligao City, Albay, Philippines",13.17242,123.4944,PLDT,98990,136498,98.99,136.50,8,19,8,9
"San Enrique, Negros Occidental, Philippines",10.42735,122.86485,PLDT Home Fiber,149568,321018,149.57,321.02,12,19,2,5
"Manapla, Negros Occidental, Philippines",10.95795,123.12428,Converge,233039,241589,233.04,241.59,17,19,5,6
"Cataingan, Masbate, Philippines",11.98588,123.9527,PLDT,64248,45676,64.25,45.68,23,19,5,9
"Roxas City, Capiz, Philippines",11.55288,122.74072,PLDT,91671,56257,91.67,56.26,11,19,7,13
"Binalbagan, Negros Occidental, Philippines",10.10918,123.01136,PLDT Home Fiber,47897,10419,47.90,10.42,18,19,7,8
"Mankayan, Benguet, Philippines",16.87703,120.78097,Converge,84934,68603,84.93,68.60,5,19,5,5
"City Of Bislig, Surigao del Sur, Philippines",8.21006,126.28478,PLDT Home Fiber,60209,49701,60.21,49.70,9,19,11,14
"Pilar, Bataan, Philippines",14.60553,120.51639,Converge,212962,240110,212.96,240.11,6,19,7,12
"Binalbagan, Negros Occidental, Philippines",10.10918,123.01136,PLDT,26550,26942,26.55,26.94,15,19,3,4
"Burgos, Ilocos Sur, Philippines",17.31148,120.51639,PLDT Home Fiber,196798,169185,196.80,169.19,7,18,1,1
"Naic, Cavite, Philippines",14.29649,120.79246,Converge,226962,173197,226.96,173.20,6,18,11,15
"Alicia, Isabela, Philippines",16.80691,121.69674,PLDT,58174,36076,58.17,36.08,15,18,5,9
"Limay, Bataan, Philippines",14.53661,120.56245,Converge,91227,92400,91.23,92.40,14,18,5,10
"Maria Aurora, Aurora, Philippines",15.75061,121.3999,PLDT,57678,65301,57.68,65.30,13,18,7,8
"Maasin, Iloilo, Philippines",10.9199,122.42407,PLDT Home Fiber,69034,60918,69.03,60.92,13,18,2,3
"Catanauan, Quezon, Philippines",13.65447,122.33343,PLDT Home Fiber,141176,71904,141.18,71.90,9,18,7,10
"Laguindingan, Misamis Oriental, Philippines",8.59435,124.43092,PLDT Home Fiber,51629,54289,51.63,54.29,4,18,3,4
"Mercedes, Camarines Norte, Philippines",13.90012,123.06765,PLDT,102253,102444,102.25,102.44,7,18,3,5
"Isulan, Sultan Kudarat, Philippines",6.6318,124.44201,Globe,96910,99980,96.91,99.98,26,18,2,3
"Roxas, Palawan, Philippines",10.42746,119.46436,PLDT Home Fiber,85205,130237,85.21,130.24,20,18,4,8
"Cabatuan, Isabela, Philippines",16.92776,121.66253,Globe,174131,138139,174.13,138.14,9,18,2,2
"Uson, Masbate, Philippines",12.18022,123.79056,PLDT,97519,112298,97.52,112.30,21,18,2,2
"Bustos, Bulacan, Philippines",14.95239,120.91735,PLDT,195091,172851,195.09,172.85,10,18,10,11
"Tabuelan, Cebu, Philippines",10.85738,123.90809,Globe,359512,143915,359.51,143.92,13,18,2,2
"Calaca, Batangas, Philippines",13.93129,120.80724,Globe,156117,276021,156.12,276.02,7,18,7,8
"Albuera, Leyte, Philippines",10.90539,124.75198,Converge,250650,300595,250.65,300.60,5,18,4,6
"Baao, Camarines Sur, Philippines",13.49319,123.35984,Globe,28719,21430,28.72,21.43,16,18,5,5
"Leyte, Philippines",11.32728,124.48636,Converge,139901,90490,139.90,90.49,27,18,7,8
"Labangan, Zamboanga del Sur, Philippines",7.85732,123.503,PLDT Home Fiber,321373,255179,321.37,255.18,10,18,6,9
"Pilar, Bohol, Philippines",9.84115,124.35324,PLDT,33316,38381,33.32,38.38,7,18,4,5
"Angono, Rizal, Philippines",14.52592,121.15321,Globe,60534,57578,60.53,57.58,5,18,7,9
"Banaue, Ifugao, Philippines",16.94963,121.10229,PLDT Home Fiber,94256,94306,94.26,94.31,9,18,5,9
"Sebaste, Antique, Philippines",11.58098,122.11783,PLDT,120516,136675,120.52,136.68,12,18,2,4
"Sagay City, Negros Occidental, Philippines",10.84555,123.37106,Globe,76794,71877,76.79,71.88,13,18,7,8
"Santa Rosa, Nueva Ecija, Philippines",15.42502,120.93838,Converge,245746,193428,245.75,193.43,7,18,5,6
"Agoo, La Union, Philippines",16.3247,120.35508,PLDT,24571,19899,24.57,19.90,5,18,5,8
"Calasiao, Pangasinan, Philippines",16.00949,120.35759,Globe,115395,78912,115.40,78.91,5,17,5,6
"Tacurong City, Sultan Kudarat, Philippines",6.6866,124.66353,PLDT,108294,69839,108.29,69.84,12,17,9,12
"Alegria, Cebu, Philippines",9.76005,123.37106,Globe,75684,131550,75.68,131.55,8,17,5,7
"Binmaley, Pangasinan, Philippines",16.02892,120.26882,Converge,221742,269642,221.74,269.64,5,17,4,6
"Minalabac, Camarines Sur, Philippines",13.52836,123.19137,PLDT Home Fiber,63510,94628,63.51,94.63,22,17,2,7
"San Isidro, Isabela, Philippines",16.74736,121.6169,PLDT Home Fiber,153799,187631,153.80,187.63,15,17,6,9
"Guiuan, Eastern Samar, Philippines",10.79308,125.68607,PLDT,63185,67032,63.19,67.03,18,17,4,5
"San Leonardo, Nueva Ecija, Philippines",15.37285,120.95321,Converge,212563,139922,212.56,139.92,6,17,5,9
"Jaen, Nueva Ecija, Philippines",15.39558,120.87286,Converge,95542,95777,95.54,95.78,8,17,8,11
"San Ildefonso, Bulacan, Philippines",15.07717,120.94171,Globe,253267,262541,253.27,262.54,6,17,10,12
"Talisay, Batangas, Philippines",14.11598,121.04498,PLDT,160037,202364,160.04,202.36,5,17,5,11
"Tabaco City, Albay, Philippines",13.36138,123.72876,Globe,76657,51659,76.66,51.66,26,17,3,4
"San Jose de Buenavista, Antique, Philippines",10.74901,121.94128,PLDT,75834,181682,75.83,181.68,9,17,5,9
"Lake Sebu, South Cotabato, Philippines",6.24474,124.55284,PLDT Home Fiber,27665,30247,27.67,30.25,18,17,6,7
"Siniloan, Laguna, Philippines",14.43831,121.48561,Converge,194947,208788,194.95,208.79,11,17,8,10
"Olongapo City, Zambales, Philippines",14.88739,120.36661,Globe,616075,513107,616.08,513.11,6,17,2,5
"M'lang, Cotabato, Philippines",6.93822,124.90655,PLDT Home Fiber,282078,197817,282.08,197.82,7,17,6,10
"Mabalacat City, Pampanga, Philippines",15.24525,120.56567,Globe,122534,108908,122.53,108.91,3,17,8,14
"Sipalay City, Negros Occidental, Philippines",9.71979,122.49201,PLDT Home Fiber,23211,33379,23.21,33.38,19,17,6,7
"Balingasag, Misamis Oriental, Philippines",8.72993,124.84034,Converge,81397,94497,81.40,94.50,26,17,5,6
"Iriga City, Camarines Sur, Philippines",13.42095,123.41361,PLDT Home Fiber,107293,53404,107.29,53.40,7,17,3,6
"Camaligan, Camarines Sur, Philippines",13.62825,123.16327,Globe,119880,113662,119.88,113.66,12,17,5,6
"Apalit, Pampanga, Philippines",14.95255,120.76688,PLDT,64330,64199,64.33,64.20,9,17,7,9
"Bunawan, Agusan del Sur, Philippines",8.21647,126.04584,PLDT,32779,174041,32.78,174.04,107,17,3,4
"Naga, Cebu, Philippines",10.20764,123.75821,PLDT,174330,283099,174.33,283.10,11,17,4,8
"Alicia, Bohol, Philippines",9.90723,124.44201,PLDT,474935,468118,474.94,468.12,11,17,2,2
"Canaman, Camarines Sur, Philippines",13.64758,123.13515,PLDT,80696,85895,80.70,85.90,14,17,5,5
"Liloy, Zamboanga del Norte, Philippines",8.07325,122.69555,PLDT Home Fiber,2142,25964,2.14,25.96,49,17,5,7
"Mercedes, Camarines Norte, Philippines",13.90012,123.06765,PLDT Home Fiber,5923,7296,5.92,7.30,65,17,1,1
"Pres. Manuel A. Roxas, Zamboanga del Norte, Philippines",8.51832,123.23278,PLDT Home Fiber,57738,98258,57.74,98.26,48,17,1,2
"Naga, Cebu, Philippines",10.20764,123.75821,PLDT Home Fiber,34392,93839,34.39,93.84,4,17,8,11
"Nasugbu, Batangas, Philippines",14.09404,120.68901,Converge,94579,95514,94.58,95.51,7,17,5,13
"Badian, Cebu, Philippines",9.83209,123.41593,Globe,122100,134880,122.10,134.88,7,17,3,4
"San Isidro, Bohol, Philippines",9.84036,123.94155,PLDT,33833,32690,33.83,32.69,16,17,4,12
"Manukan, Zamboanga del Norte, Philippines",8.45173,123.10141,PLDT Home Fiber,3746,3860,3.75,3.86,14,17,1,3
"Coron, Palawan, Philippines",12.0673,120.18202,Converge,234636,199776,234.64,199.78,9,17,4,7
"Noveleta, Cavite, Philippines",14.42785,120.88009,PLDT Home Fiber,426059,425014,426.06,425.01,5,17,6,10
"Balindong (Watu), Lanao del Sur, Philippines",7.92816,124.18657,PLDT,19315,23749,19.32,23.75,26,17,5,5
"Dao, Capiz, Philippines",11.38895,122.70684,Converge,101558,115876,101.56,115.88,11,17,7,11
"San Agustin, Isabela, Philippines",16.49153,121.83349,Converge,222246,78850,222.25,78.85,11,16,3,5
"Impasug-ong, Bukidnon, Philippines",8.38854,125.08286,PLDT Home Fiber,49244,60883,49.24,60.88,9,16,3,5
"Sogod, Southern Leyte, Philippines",10.44929,125.01679,PLDT,24008,30802,24.01,30.80,23,16,7,10
"Pagadian City, Zamboanga del Sur, Philippines",7.86265,123.37106,PLDT,93981,55025,93.98,55.03,8,16,7,12
"Ubay, Bohol, Philippines",10.05512,124.47421,PLDT Home Fiber,53695,53017,53.70,53.02,9,16,4,8
"Nabunturan, Davao de Oro, Philippines",7.54501,126.02409,PLDT Home Fiber,4626,29673,4.63,29.67,16,16,5,6
"San Carlos City, Pangasinan, Philippines",15.92589,120.34827,Globe,72453,100499,72.45,100.50,4,16,6,9
"Santol, La Union, Philippines",16.75375,120.50488,PLDT Home Fiber,63316,84444,63.32,84.44,5,16,5,8
"Maasin, Southern Leyte, Philippines",10.13272,124.84081,PLDT Home Fiber,97353,117977,97.35,117.98,7,16,7,9
"Mobo, Masbate, Philippines",12.33588,123.65879,Converge,169674,182484,169.67,182.48,5,16,3,6
"Aringay, La Union, Philippines",16.40163,120.40119,Converge,5726,19453,5.73,19.45,4,16,1,2
"Hilongos, Leyte, Philippines",10.39469,124.84034,Globe,95636,74386,95.64,74.39,8,16,6,6
"Libmanan, Camarines Sur, Philippines",13.69376,123.05982,PLDT,56464,62763,56.46,62.76,15,16,6,8
"Bayambang, Pangasinan, Philippines",15.80947,120.45714,PLDT,41287,47140,41.29,47.14,12,16,5,6
"Minglanilla, Cebu, Philippines",10.24543,123.79599,Converge,86733,107147,86.73,107.15,4,16,7,12
"Alfonso, Cavite, Philippines",14.1214,120.86138,Globe,161298,160891,161.30,160.89,5,16,6,6
"Passi City, Iloilo, Philippines",11.1688,122.65035,Globe,330339,252688,330.34,252.69,11,16,2,3
"Balagtas, Bulacan, Philippines",14.81784,120.90646,PLDT,196032,190822,196.03,190.82,3,16,7,11
"Bagumbayan, Sultan Kudarat, Philippines",6.4606,124.55284,PLDT Home Fiber,57595,25695,57.60,25.70,22,16,4,6
"Camiling, Tarlac, Philippines",15.67495,120.41272,Converge,26333,33525,26.33,33.53,4,16,4,7
"Quezon, Palawan, Philippines",9.22445,117.94833,PLDT,115998,173931,116.00,173.93,33,16,4,6
"New Washington, Aklan, Philippines",11.6466,122.39009,Converge,127628,117287,127.63,117.29,20,16,7,8
"San Jose de Buenavista, Antique, Philippines",10.74901,121.94128,PLDT Home Fiber,191779,253569,191.78,253.57,14,16,8,10
"Labrador, Pangasinan, Philippines",16.00274,120.12429,Converge,120484,115749,120.48,115.75,6,16,4,4
"General Mariano Alvarez, Cavite, Philippines",14.29525,121.0071,Globe,146492,221082,146.49,221.08,6,16,10,14
"Sara, Iloilo, Philippines",11.28199,123.01136,Converge,129540,192405,129.54,192.41,18,16,5,10
"Calasiao, Pangasinan, Philippines",16.00949,120.35759,PLDT,76674,65275,76.67,65.28,6,16,5,8
"Enrile, Cagayan, Philippines",17.56886,121.65113,Converge,112755,94489,112.76,94.49,13,16,5,6
"Buhi, Camarines Sur, Philippines",13.40951,123.51681,PLDT,45262,29143,45.26,29.14,21,16,2,4
"Carmen, Cebu, Philippines",10.58876,123.96385,Converge,293777,389142,293.78,389.14,2,16,2,4
"Gapan City, Nueva Ecija, Philippines",15.29121,121.01057,Globe,115728,105989,115.73,105.99,4,16,7,11
"Sara, Iloilo, Philippines",11.28199,123.01136,PLDT Home Fiber,82770,60028,82.77,60.03,16,16,4,6
"Madridejos, Cebu, Philippines",11.25859,123.7406,Globe,179100,17034,179.10,17.03,12,16,3,4
"Argao, Cebu, Philippines",9.88114,123.60535,PLDT,145722,101006,145.72,101.01,11,16,4,8
"Lamut, Ifugao, Philippines",16.68241,121.19395,PLDT Home Fiber,52312,87918,52.31,87.92,8,16,7,12
"Ivisan, Capiz, Philippines",11.51048,122.68425,Converge,215433,325386,215.43,325.39,21,16,7,9
"Bauang, La Union, Philippines",16.51433,120.35508,Converge,147114,132214,147.11,132.21,3,16,5,5
"Sibulan, Negros Oriental, Philippines",9.35972,123.28476,Globe,106429,70574,106.43,70.57,11,16,9,11
"Calatagan, Batangas, Philippines",13.88203,120.6545,PLDT,68485,87258,68.49,87.26,6,16,2,2
"Cateel, Davao Oriental, Philippines",7.76918,126.32814,Globe,45671,50952,45.67,50.95,8,16,1,1
"Tigaon, Camarines Sur, Philippines",13.61703,123.47198,PLDT Home Fiber,167580,212790,167.58,212.79,8,16,5,7
"Tuburan, Cebu, Philippines",10.66879,123.86345,PLDT,15523,13989,15.52,13.99,6,16,4,6
"Basay, Negros Oriental, Philippines",9.45792,122.68425,PLDT,32247,88560,32.25,88.56,11,16,5,6
"San Pascual, Batangas, Philippines",13.81044,121.02204,PLDT Home Fiber,90810,93959,90.81,93.96,4,16,6,9
"Bugallon, Pangasinan, Philippines",15.92022,120.18202,PLDT Home Fiber,83141,109745,83.14,109.75,7,15,8,11
"Lingayen, Pangasinan, Philippines",16.00973,120.22449,PLDT,60270,169290,60.27,169.29,9,15,4,4
"Carmen, Bohol, Philippines",9.81991,124.19656,PLDT,20498,16299,20.50,16.30,11,15,5,6
"Balayan, Batangas, Philippines",13.94995,120.72973,PLDT Home Fiber,28216,28851,28.22,28.85,8,15,5,6
"Jaen, Nueva Ecija, Philippines",15.39558,120.87286,Globe,346820,124904,346.82,124.90,3,15,5,7
"Tangub City, Misamis Occidental, Philippines",8.09592,123.6847,PLDT Home Fiber,184865,190394,184.87,190.39,8,15,6,9
"Minalabac, Camarines Sur, Philippines",13.52836,123.19137,PLDT,99986,214246,99.99,214.25,7,15,3,6
"Balamban, Cebu, Philippines",10.48585,123.77412,Converge,59455,67517,59.46,67.52,3,15,3,4
"Balud, Masbate, Philippines",12.04326,123.23632,Converge,4836,7010,4.84,7.01,53,15,2,3
"Paoay, Ilocos Norte, Philippines",18.07424,120.51639,PLDT Home Fiber,304307,285939,304.31,285.94,10,15,1,1
"Pontevedra, Negros Occidental, Philippines",10.35266,122.92123,PLDT,61721,71695,61.72,71.70,10,15,4,6
"Aloran, Misamis Occidental, Philippines",8.41606,123.82447,PLDT Home Fiber,111599,181764,111.60,181.76,7,15,2,3
"Capas, Tarlac, Philippines",15.34633,120.59344,PLDT Home Fiber,295722,187681,295.72,187.68,9,15,6,8
"Paracelis, Mountain Province, Philippines",17.15622,121.49132,PLDT Home Fiber,160613,55063,160.61,55.06,13,15,6,10
"City of Tabuk, Kalinga, Philippines",17.42402,121.3999,Converge,104591,104971,104.59,104.97,14,15,5,6
"Maitum, Sarangani, Philippines",6.12408,124.48636,PLDT,45743,40004,45.74,40.00,12,15,7,9
"City of Catbalogan, Samar, Philippines",11.85683,124.88449,PLDT,90463,92428,90.46,92.43,12,15,2,4
"Pantabangan, Nueva Ecija, Philippines",15.79424,121.12521,PLDT Home Fiber,64131,44411,64.13,44.41,13,15,2,4
"Balayan, Batangas, Philippines",13.94995,120.72973,Globe,314373,261736,314.37,261.74,4,15,4,6
