Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,Device Count
"Panitan, Capiz, Philippines",11.43981,122.77459,Globe,21835,3422,21.84,3.42,38,7,4,6
"Buenavista, Quezon, Philippines",13.72249,122.42407,Globe,48094,16066,48.09,16.07,22,7,2,3
"Talisayan, Misamis Oriental, Philippines",8.95565,124.91758,Smart,21670,1834,21.67,1.83,20,7,3,5
"Alcantara, Cebu, Philippines",9.97245,123.41032,DITO,44906,12400,44.91,12.40,35,7,4,4
"Pio V. Corpuz, Masbate, Philippines",11.84746,124.03072,Smart,130759,18681,130.76,18.68,39,7,2,3
"Dumanjug, Cebu, Philippines",10.02819,123.47198,DITO,23711,15924,23.71,15.92,38,7,2,5
"Lanuza, Surigao del Sur, Philippines",9.19184,126.0676,Smart,45270,13119,45.27,13.12,27,7,2,2
"Pilar, Bohol, Philippines",9.84115,124.35324,Smart,82014,4186,82.01,4.19,19,7,3,5
"Jaro, Leyte, Philippines",11.17583,124.75198,DITO,25149,255,25.15,0.26,30,7,1,5
"Baco, Oriental Mindoro, Philippines",13.35793,121.09628,Globe,82104,18548,82.10,18.55,23,7,2,5
"Maribojoc, Bohol, Philippines",9.75462,123.85229,Smart,21522,2390,21.52,2.39,18,7,3,5
"Lake Sebu, South Cotabato, Philippines",6.24474,124.55284,Globe,12031,1863,12.03,1.86,40,7,3,6
"Lezo, Aklan, Philippines",11.67502,122.32209,Smart,400066,61282,400.07,61.28,23,7,2,4
"San Vicente, Camarines Norte, Philippines",14.07278,122.86485,Globe,43123,9930,43.12,9.93,22,7,2,2
"Abulug, Cagayan, Philippines",18.36771,121.42276,Smart,63363,16727,63.36,16.73,23,7,3,3
"Magdalena, Laguna, Philippines",14.20408,121.43419,Smart,236018,55121,236.02,55.12,17,7,2,4
"Buenavista, Agusan Del Norte, Philippines",8.97318,125.40853,Smart,126917,1397,126.92,1.40,19,7,3,4
"San Gabriel, La Union, Philippines",16.66943,120.50488,Globe,37526,15491,37.53,15.49,24,7,2,6
"Buruanga, Aklan, Philippines",11.82597,121.91318,Globe,16747,22249,16.75,22.25,53,7,4,4
"Pilar, Bohol, Philippines",9.84115,124.35324,Globe,15979,24196,15.98,24.20,44,7,2,5
"Jala-jala, Rizal, Philippines",14.36149,121.34273,DITO,34385,6172,34.39,6.17,22,7,4,6
"Socorro, Oriental Mindoro, Philippines",13.09119,121.34273,Globe,53757,5408,53.76,5.41,30,7,3,3
"Magallanes, Cavite, Philippines",14.15828,120.74649,DITO,9537,12530,9.54,12.53,19,7,1,5
"Malabuyoc, Cebu, Philippines",9.65552,123.35984,Smart,30934,4473,30.93,4.47,21,7,3,4
"Paranas, Samar, Philippines",11.87482,125.17087,Globe,14574,9799,14.57,9.80,53,7,5,6
"Talayan, Maguindanao, Philippines",6.90671,124.29772,Globe,12180,13681,12.18,13.68,38,7,2,3
"Dumalag, Capiz, Philippines",11.32106,122.61644,Globe,37472,5885,37.47,5.89,40,7,5,6
"Candoni, Negros Occidental, Philippines",9.76106,122.65035,Globe,12506,5473,12.51,5.47,83,7,2,4
"Lazi, Siquijor, Philippines",9.13207,123.60639,Smart,31216,3081,31.22,3.08,35,7,2,3
"Santa Teresita, Batangas, Philippines",13.88153,120.97329,Globe,30191,11919,30.19,11.92,18,7,3,5
"Malinao, Albay, Philippines",13.38106,123.63996,DITO,19227,3144,19.23,3.14,28,7,2,4
"San Fernando, Masbate, Philippines",12.47959,123.7406,Smart,23083,1414,23.08,1.41,34,7,3,5
"Kitcharao, Agusan Del Norte, Philippines",9.43382,125.58767,Smart,517166,57601,517.17,57.60,18,7,1,4
"Allacapan, Cagayan, Philippines",18.21617,121.55983,Smart,116787,13939,116.79,13.94,20,7,2,3
"Tangub City, Misamis Occidental, Philippines",8.09592,123.6847,DITO,61013,19401,61.01,19.40,36,7,4,5
"Casiguran, Sorsogon, Philippines",12.843,124.04187,Smart,313886,9268,313.89,9.27,19,7,3,7
"Asturias, Cebu, Philippines",10.60209,123.77412,DITO,20296,6587,20.30,6.59,88,7,1,2
"Parang, Maguindanao, Philippines",7.34766,124.2755,DITO,43297,3050,43.30,3.05,40,7,4,4
"President Quirino, Sultan Kudarat, Philippines",6.72558,124.74093,Globe,12073,8400,12.07,8.40,42,7,1,2
"Barotac Viejo, Iloilo, Philippines",11.10187,122.87613,Globe,19340,790,19.34,0.79,47,7,6,6
"Bulusan, Sorsogon, Philippines",12.76544,124.09755,Smart,108279,7710,108.28,7.71,33,7,3,3
"Baganga, Davao Oriental, Philippines",7.6001,126.39314,Smart,48349,8711,48.35,8.71,39,7,2,5
"Dimiao, Bohol, Philippines",9.64571,124.14207,Globe,18163,13578,18.16,13.58,29,7,2,4
"Quezon, Nueva Ecija, Philippines",15.56953,120.82692,DITO,16874,1515,16.87,1.52,26,7,3,3
"Gigaquit, Surigao del Norte, Philippines",9.48544,125.70792,Globe,17129,7222,17.13,7.22,31,7,2,4
"Salay, Misamis Oriental, Philippines",8.8714,124.8293,Smart,278882,30243,278.88,30.24,13,7,3,3
"Banaybanay, Davao Oriental, Philippines",7.07628,126.02409,DITO,25067,2104,25.07,2.10,43,7,5,5
"Mawab, Davao de Oro, Philippines",7.51701,125.937,Globe,37537,5691,37.54,5.69,32,7,4,6
"Trento, Agusan del Sur, Philippines",8.05257,126.21969,Globe,34944,10363,34.94,10.36,29,7,4,5
"Getafe, Bohol, Philippines",10.1189,124.18657,Smart,87474,11478,87.47,11.48,25,7,2,2
"Anini-y, Antique, Philippines",10.45152,121.95869,Globe,28306,6389,28.31,6.39,48,7,4,7
"Pidigan, Abra, Philippines",17.53644,120.56245,Smart,43553,2301,43.55,2.30,22,7,2,5
"Nagtipunan, Quirino, Philippines",16.15243,121.49132,Globe,20520,6524,20.52,6.52,23,7,1,3
"La Paz, Abra, Philippines",17.64773,120.6545,Smart,9781,1896,9.78,1.90,24,7,4,5
"Tulunan, Cotabato, Philippines",6.83042,124.87469,Globe,8785,3713,8.79,3.71,35,7,4,6
"Sison, Surigao del Norte, Philippines",9.6802,125.48915,Smart,55901,16592,55.90,16.59,22,7,2,4
"Barugo, Leyte, Philippines",11.30023,124.76303,Smart,18791,2825,18.79,2.83,23,7,1,1
"Santander, Cebu, Philippines",9.44684,123.33739,DITO,14411,11645,14.41,11.65,22,7,2,4
"Alfonso Lista, Ifugao, Philippines",16.98852,121.49132,Globe,13611,3399,13.61,3.40,36,7,3,5
"Governor Generoso, Davao Oriental, Philippines",6.45867,126.15454,Smart,51332,8102,51.33,8.10,30,7,6,6
"Sapang Dalaga, Misamis Occidental, Philippines",8.52815,123.584,Globe,20934,8945,20.93,8.95,35,7,3,3
"Abulug, Cagayan, Philippines",18.36771,121.42276,Globe,20645,13646,20.65,13.65,30,7,2,5
"Pamplona, Negros Oriental, Philippines",9.40941,123.05639,Globe,11408,3823,11.41,3.82,39,7,5,6
"San Lorenzo Ruiz, Camarines Norte, Philippines",14.0322,122.86485,Globe,98083,4075,98.08,4.08,32,7,3,6
"President Quirino, Sultan Kudarat, Philippines",6.72558,124.74093,DITO,7759,2236,7.76,2.24,46,7,4,5
"Braulio E. Dujali, Davao del Norte, Philippines",7.45884,125.68607,Globe,16036,7240,16.04,7.24,36,7,4,5
"Bien Unido, Bohol, Philippines",10.13083,124.36989,DITO,30472,3838,30.47,3.84,43,7,3,3
"Tudela, Misamis Occidental, Philippines",8.24623,123.84519,Smart,405002,48566,405.00,48.57,22,7,2,4
"Cuartero, Capiz, Philippines",11.3156,122.74072,Globe,33390,4785,33.39,4.79,40,6,2,4
"Villaviciosa, Abra, Philippines",17.35557,120.63149,Globe,74260,17139,74.26,17.14,23,6,2,2
"Taysan, Batangas, Philippines",13.76108,121.2283,DITO,19041,352,19.04,0.35,31,6,3,4
"Burauen, Leyte, Philippines",10.97109,124.84034,DITO,5930,1189,5.93,1.19,46,6,3,5
"Albuera, Leyte, Philippines",10.90539,124.75198,DITO,24171,5793,24.17,5.79,22,6,5,6
"Guindulman, Bohol, Philippines",9.78199,124.4531,Smart,46162,8293,46.16,8.29,19,6,3,5
"Pililla, Rizal, Philippines",14.44393,121.34273,DITO,125904,8773,125.90,8.77,23,6,2,4
"Placer, Masbate, Philippines",11.95867,123.86345,Globe,28971,3891,28.97,3.89,34,6,3,4
"Baras, Catanduanes, Philippines",13.69967,124.36434,Smart,16466,14866,16.47,14.87,31,6,3,5
"Santa Lucia, Ilocos Sur, Philippines",17.12888,120.47033,DITO,11759,2909,11.76,2.91,47,6,2,4
"San Andres, Romblon, Philippines",12.53099,122.04965,Smart,490674,32241,490.67,32.24,15,6,2,3
"San Lorenzo, Guimaras, Philippines",10.60458,122.68425,Smart,18097,1864,18.10,1.86,20,6,3,4
"Dingle, Iloilo, Philippines",10.9991,122.67043,Globe,11298,9106,11.30,9.11,47,6,2,3
"Caoayan, Ilocos Sur, Philippines",17.53822,120.39543,Smart,44917,13437,44.92,13.44,14,6,2,6
"Jovellar, Albay, Philippines",13.05932,123.584,Globe,7724,2740,7.72,2.74,76,6,2,2
"Pantar, Lanao del Norte, Philippines",8.07057,124.25327,Smart,35867,12890,35.87,12.89,17,6,1,2
"Siay, Zamboanga Sibugay, Philippines",7.71885,122.87613,Globe,10178,178,10.18,0.18,38,6,5,5
"Lamut, Ifugao, Philippines",16.68241,121.19395,DITO,25090,3622,25.09,3.62,313,6,2,4
"Lutayan, Sultan Kudarat, Philippines",6.59679,124.88449,Smart,15235,6604,15.24,6.60,23,6,3,4
"Capoocan, Leyte, Philippines",11.23208,124.61927,Globe,36869,2875,36.87,2.88,64,6,2,3
"Sikatuna, Bohol, Philippines",9.68225,123.98615,Smart,36572,4881,36.57,4.88,24,6,5,5
"San Jose, Camarines Sur, Philippines",13.68724,123.53921,DITO,18254,1552,18.25,1.55,34,6,2,4
"Sigma, Capiz, Philippines",11.4398,122.69555,Smart,109731,4756,109.73,4.76,20,6,5,6
"Hernani, Eastern Samar, Philippines",11.32206,125.59861,Globe,15701,19223,15.70,19.22,47,6,2,3
"Mabini (Dona Alicia), Davao de Oro, Philippines",7.3001,125.937,Globe,3817,4398,3.82,4.40,30,6,1,6
"Naguilian, Isabela, Philippines",16.99684,121.86765,DITO,9813,943,9.81,0.94,30,6,3,5
"Badoc, Ilocos Norte, Philippines",17.92969,120.49336,DITO,12392,5071,12.39,5.07,33,6,2,3
"Balatan, Camarines Sur, Philippines",13.34908,123.24756,DITO,56819,6211,56.82,6.21,27,6,1,2
"Libjo (Albor), Dinagat Islands, Philippines",10.18771,125.58767,Globe,17907,4828,17.91,4.83,81,6,2,2
"Nampicuan, Nueva Ecija, Philippines",15.71112,120.6545,Smart,218969,5247,218.97,5.25,10,6,2,3
"Balindong (Watu), Lanao del Sur, Philippines",7.92816,124.18657,Smart,115445,16016,115.45,16.02,25,6,2,3
"Santiago, Ilocos Sur, Philippines",17.28073,120.44729,DITO,6101,3006,6.10,3.01,29,6,3,6
"Mayoyao, Ifugao, Philippines",16.95131,121.21685,Globe,35554,15904,35.55,15.90,22,6,2,2
"Balangiga, Eastern Samar, Philippines",11.20922,125.36857,Globe,12347,28426,12.35,28.43,38,6,2,2
"Alubijid, Misamis Oriental, Philippines",8.53597,124.4531,DITO,32256,817,32.26,0.82,41,6,4,5
"La Paz, Agusan del Sur, Philippines",8.3348,125.60955,Globe,25378,19773,25.38,19.77,25,6,2,2
"Jomalig, Quezon, Philippines",14.6999,122.36743,Smart,77380,18509,77.38,18.51,19,6,1,1
"Santo Tomas, Pangasinan, Philippines",15.86586,120.5682,Globe,39357,1468,39.36,1.47,21,6,1,4
"Kapangan, Benguet, Philippines",16.61238,120.59698,Globe,119557,9933,119.56,9.93,20,6,2,2
"Balete, Batangas, Philippines",14.0092,121.10802,Globe,13082,1672,13.08,1.67,23,6,4,6
"Kinoguitan, Misamis Oriental, Philippines",8.96102,124.82378,Globe,26049,1004,26.05,1.00,29,6,3,4
"San Vicente, Ilocos Sur, Philippines",17.61825,120.36085,DITO,51530,36250,51.53,36.25,28,6,2,4
"Dupax Del Sur, Nueva Vizcaya, Philippines",16.13819,121.19395,Globe,8756,4439,8.76,4.44,36,6,3,4
"Pamplona, Camarines Sur, Philippines",13.59715,123.06765,DITO,14410,163,14.41,0.16,37,6,3,3
"Salcedo, Ilocos Sur, Philippines",17.13472,120.56245,Smart,15063,653,15.06,0.65,23,6,2,2
"Kibungan, Benguet, Philippines",16.68162,120.68901,Smart,23317,2252,23.32,2.25,20,6,3,4
"City of Santiago, Philippines",16.66662,121.54846,Globe,24896,10852,24.90,10.85,22,6,4,4
"Kolambugan, Lanao del Norte, Philippines",8.08547,123.89693,Globe,23458,6493,23.46,6.49,32,6,3,3
"San Isidro, Northern Samar, Philippines",12.35664,124.39764,Globe,1206,1020,1.21,1.02,30,6,1,5
"San Guillermo, Isabela, Philippines",16.71831,121.97006,Globe,11120,6347,11.12,6.35,23,6,2,3
"Kalamansig, Sultan Kudarat, Philippines",6.55401,124.05104,Globe,37081,23996,37.08,24.00,39,6,2,3
"San Vicente, Northern Samar, Philippines",12.34856,124.05579,Smart,131001,21966,131.00,21.97,37,6,3,3
"Bangui, Ilocos Norte, Philippines",18.49205,120.735,Globe,23037,5790,23.04,5.79,28,6,4,5
"Siayan, Zamboanga del Norte, Philippines",8.25036,123.11407,Smart,14350,984,14.35,0.98,30,6,2,3
"Candoni, Negros Occidental, Philippines",9.76106,122.65035,Smart,25954,3700,25.95,3.70,45,6,2,3
"Sibagat, Agusan del Sur, Philippines",8.98225,125.78435,Smart,5913,434,5.91,0.43,17,6,1,3
"Lagangilang, Abra, Philippines",17.62406,120.79246,Globe,13951,5106,13.95,5.11,26,6,3,3
"Carmen, Cotabato, Philippines",7.38261,124.81826,DITO,38757,2509,38.76,2.51,43,6,2,4
"San Narciso, Quezon, Philippines",13.49997,122.5599,Smart,59724,5241,59.72,5.24,20,6,4,4
"Panay, Capiz, Philippines",11.54148,122.83102,Smart,55920,10752,55.92,10.75,31,6,2,4
"Del Carmen, Surigao del Norte, Philippines",9.87498,125.98055,Smart,160093,62253,160.09,62.25,33,6,1,3
"Lapinig, Northern Samar, Philippines",12.31814,125.26978,Globe,10886,2397,10.89,2.40,48,6,2,2
"Bilar, Bohol, Philippines",9.71375,124.13094,DITO,71091,15494,71.09,15.49,27,6,1,2
"Santander, Cebu, Philippines",9.44684,123.33739,Globe,23374,954,23.37,0.95,44,6,2,3
"Famy, Laguna, Philippines",14.4821,121.50274,Smart,33189,6826,33.19,6.83,23,6,5,6
"Amulung, Cagayan, Philippines",17.83589,121.7233,DITO,41612,5706,41.61,5.71,28,6,1,2
"Dangcagan, Bukidnon, Philippines",7.5944,125.00577,Smart,62978,2727,62.98,2.73,27,6,3,3
"Quirino, Isabela, Philippines",17.12948,121.71971,Smart,18342,837,18.34,0.84,55,6,2,2
"Bonifacio, Misamis Occidental, Philippines",8.10423,123.59519,Smart,88380,12270,88.38,12.27,20,6,3,3
"Rosario, Agusan del Sur, Philippines",8.34247,126.0676,Globe,12482,3459,12.48,3.46,46,6,5,5
"Marcos, Ilocos Norte, Philippines",18.02095,120.7005,DITO,20328,4478,20.33,4.48,32,6,3,3
"St Bernard, Southern Leyte, Philippines",10.3223,125.1198,DITO,53659,5644,53.66,5.64,29,6,1,1
"Villaverde, Nueva Vizcaya, Philippines",16.60616,121.14813,DITO,58889,7606,58.89,7.61,32,6,1,2
"Dumalinao, Zamboanga del Sur, Philippines",7.78792,123.37106,DITO,96940,18433,96.94,18.43,26,6,2,2
"Lapinig, Northern Samar, Philippines",12.31814,125.26978,Smart,23570,18331,23.57,18.33,23,6,2,2
"Bacolod-Kalawi (Bacolod Grande), Lanao del Sur, Philippines",7.87348,124.12538,Smart,72486,39052,72.49,39.05,17,6,2,4
"Laak (San Vicente), Davao de Oro, Philippines",7.87712,125.78435,Smart,31146,12378,31.15,12.38,31,6,3,6
"Bien Unido, Bohol, Philippines",10.13083,124.36989,Smart,24870,1644,24.87,1.64,23,6,3,4
"Lagawe, Ifugao, Philippines",16.80825,121.19395,Globe,21250,7902,21.25,7.90,84,6,4,4
"Kauswagan, Lanao del Norte, Philippines",8.15986,124.09755,Globe,1918,203,1.92,0.20,47,6,1,2
"Caraga, Davao Oriental, Philippines",7.38392,126.39314,Globe,16458,13505,16.46,13.51,34,6,4,5
"Santa Maria (Imelda), Romblon, Philippines",12.40149,122.07806,Globe,13180,5903,13.18,5.90,41,6,1,5
"Magpet, Cotabato, Philippines",7.1332,125.17087,DITO,137907,23641,137.91,23.64,72,6,2,3
"Quirino, Ilocos Sur, Philippines",17.10309,120.68901,Smart,70954,24799,70.95,24.80,16,6,2,3
"Maribojoc, Bohol, Philippines",9.75462,123.85229,Globe,21945,6252,21.95,6.25,47,6,2,4
"Sarangani, Davao Occidental, Philippines",5.41372,125.40147,Smart,54860,26494,54.86,26.49,25,6,1,1
"Agoncillo, Batangas, Philippines",13.94675,120.93026,DITO,7659,1435,7.66,1.44,19,6,5,5
"Pinili, Ilocos Norte, Philippines",17.94294,120.53942,Globe,39254,6022,39.25,6.02,20,6,3,3
"San Luis, Agusan del Sur, Philippines",8.49151,125.522,Globe,25767,8106,25.77,8.11,26,6,1,1
"Mulanay, Quezon, Philippines",13.51308,122.46937,Globe,50049,2798,50.05,2.80,22,6,2,4
"Calayan, Cagayan, Philippines",19.28922,121.46847,Smart,66574,8567,66.57,8.57,48,6,2,2
"Dolores, Abra, Philippines",17.64218,120.71775,Smart,9833,9838,9.83,9.84,22,6,1,4
"Santa Maria (Imelda), Romblon, Philippines",12.40149,122.07806,Smart,127383,13473,127.38,13.47,18,6,1,2
"Pandan, Catanduanes, Philippines",14.0279,124.18657,Smart,39529,3508,39.53,3.51,30,6,3,6
"Sugbongcogon, Misamis Oriental, Philippines",8.94581,124.79065,DITO,8524,691,8.52,0.69,38,6,3,4
"Magsingal, Ilocos Sur, Philippines",17.6831,120.44729,DITO,7113,623,7.11,0.62,26,6,3,4
"Dimiao, Bohol, Philippines",9.64571,124.14207,Smart,46776,5461,46.78,5.46,23,6,2,2
"Concepcion, Iloilo, Philippines",11.20333,123.09015,DITO,9500,2621,9.50,2.62,33,6,1,3
"Salcedo, Ilocos Sur, Philippines",17.13472,120.56245,Globe,6022,2084,6.02,2.08,30,6,2,4
"Cajidiocan, Romblon, Philippines",12.40062,122.65035,Globe,27806,8072,27.81,8.07,35,6,2,4
"Paete, Laguna, Philippines",14.37243,121.54842,DITO,19526,2096,19.53,2.10,29,6,2,4
"Pugo, La Union, Philippines",16.32133,120.47609,DITO,16852,16488,16.85,16.49,25,6,2,4
"Banate, Iloilo, Philippines",11.06503,122.77459,Globe,22122,5888,22.12,5.89,66,6,3,4
"Maigo, Lanao del Norte, Philippines",8.11443,123.98615,Globe,13452,2444,13.45,2.44,38,6,3,6
"Villaba, Leyte, Philippines",11.17773,124.44201,DITO,36119,14025,36.12,14.03,33,6,1,1
"Unisan, Quezon, Philippines",13.86351,122.01555,Globe,29926,11685,29.93,11.69,19,6,4,5
"Lidlidda, Ilocos Sur, Philippines",17.26534,120.53942,Smart,34428,1228,34.43,1.23,23,6,2,3
"Balangkayan, Eastern Samar, Philippines",11.42834,125.45628,Globe,13625,9795,13.63,9.80,53,6,3,3
"Bansud, Oriental Mindoro, Philippines",12.85267,121.37703,DITO,137479,5476,137.48,5.48,29,6,2,2
"Gutalac, Zamboanga del Norte, Philippines",7.95003,122.37876,Smart,63685,3783,63.69,3.78,37,6,2,2
"Gigaquit, Surigao del Norte, Philippines",9.48544,125.70792,Smart,7617,3467,7.62,3.47,32,6,3,3
"Quirino, Isabela, Philippines",17.12948,121.71971,DITO,21112,13780,21.11,13.78,26,6,2,3
"Tayum, Abra, Philippines",17.60148,120.67751,Smart,65734,7877,65.73,7.88,21,6,1,3
"Datu Montawal (Pagagawan), Maguindanao, Philippines",7.10469,124.76303,Smart,56641,8598,56.64,8.60,67,6,2,3
"Dolores, Quezon, Philippines",14.00193,121.41133,DITO,10472,479,10.47,0.48,25,6,4,4
"Gumaca, Quezon, Philippines",13.89105,122.10647,DITO,13824,19344,13.82,19.34,19,6,2,4
"Quezon, Isabela, Philippines",17.31045,121.60523,DITO,17859,4097,17.86,4.10,30,6,4,5
"Prieto Diaz, Sorsogon, Philippines",13.03341,124.16432,Smart,65159,4553,65.16,4.55,19,6,1,3
"Tudela, Misamis Occidental, Philippines",8.24623,123.84519,Globe,65337,16951,65.34,16.95,27,6,2,2
"San Luis, Agusan del Sur, Philippines",8.49151,125.522,Smart,62918,8632,62.92,8.63,23,6,2,2
"Jovellar, Albay, Philippines",13.05932,123.584,Smart,16715,1821,16.72,1.82,25,6,3,3
"Santiago, Agusan Del Norte, Philippines",9.27904,125.63142,Smart,84439,3577,84.44,3.58,27,6,3,4
"Santa Elena, Camarines Norte, Philippines",14.13615,122.37876,DITO,23068,5518,23.07,5.52,27,6,1,3
"Juban, Sorsogon, Philippines",12.80476,123.96385,DITO,10368,593,10.37,0.59,55,5,1,2
"Anilao, Iloilo, Philippines",11.00026,122.74072,Globe,29312,7711,29.31,7.71,37,5,2,2
"Sapang Dalaga, Misamis Occidental, Philippines",8.52815,123.584,Smart,41684,6606,41.68,6.61,23,5,3,3
"Bacolod, Lanao del Norte, Philippines",8.14754,124.03072,Globe,34973,10605,34.97,10.61,34,5,3,4
"Bien Unido, Bohol, Philippines",10.13083,124.36989,Globe,6330,6774,6.33,6.77,45,5,2,2
"San Andres, Romblon, Philippines",12.53099,122.04965,Globe,64762,11196,64.76,11.20,48,5,2,4
"Duero, Bohol, Philippines",9.75151,124.38654,Smart,91283,8424,91.28,8.42,16,5,3,3
"Dao, Capiz, Philippines",11.38895,122.70684,Smart,10751,318,10.75,0.32,42,5,3,5
"Bagabag, Nueva Vizcaya, Philippines",16.58337,121.28552,DITO,8133,7734,8.13,7.73,26,5,3,4
"Pitogo, Quezon, Philippines",13.80951,122.10647,Globe,99546,5599,99.55,5.60,21,5,4,4
"Tantangan, South Cotabato, Philippines",6.57126,124.75198,DITO,10393,1439,10.39,1.44,181,5,2,3
"Nampicuan, Nueva Ecija, Philippines",15.71112,120.6545,Globe,129065,1253,129.07,1.25,30,5,3,5
"Talitay, Maguindanao, Philippines",7.04528,124.38654,Smart,30240,14894,30.24,14.89,28,5,1,1
"La Paz, Abra, Philippines",17.64773,120.6545,Globe,18483,5214,18.48,5.21,25,5,2,3
"Clarin, Misamis Occidental, Philippines",8.19969,123.86237,Globe,90421,16739,90.42,16.74,26,5,2,4
"Quezon, Philippines",14.06282,122.11783,Globe,16252,16058,16.25,16.06,21,5,1,2
"Quinapondan, Eastern Samar, Philippines",11.19733,125.45628,Smart,32215,11031,32.22,11.03,22,5,3,3
"Guipos, Zamboanga del Sur, Philippines",7.74619,123.31494,DITO,6368,2702,6.37,2.70,36,5,3,3
"Lidlidda, Ilocos Sur, Philippines",17.26534,120.53942,Globe,23514,14025,23.51,14.03,27,5,2,3
"Tubao, La Union, Philippines",16.35586,120.42424,DITO,30626,29176,30.63,29.18,21,5,4,5
"Sen. Ninoy Aquino, Sultan Kudarat, Philippines",6.38567,124.35324,Globe,11612,2335,11.61,2.34,38,5,3,3
"Lopez Jaena, Misamis Occidental, Philippines",8.55109,123.76857,Globe,10267,2247,10.27,2.25,35,5,3,3
"Santa Catalina, Negros Oriental, Philippines",9.28676,122.94377,DITO,27211,4995,27.21,5.00,40,5,2,2
"Kadingilan, Bukidnon, Philippines",7.53321,124.87345,Smart,6867,6691,6.87,6.69,24,5,1,4
"Kitaotao, Bukidnon, Philippines",7.59444,125.10487,Globe,8620,4106,8.62,4.11,33,5,1,2
"Candelaria, Zambales, Philippines",15.63998,120.08963,DITO,38792,6641,38.79,6.64,20,5,5,5
"Padada, Davao del Sur, Philippines",6.6593,125.33565,Globe,63510,12514,63.51,12.51,37,5,3,4
"Tayum, Abra, Philippines",17.60148,120.67751,Globe,8475,2918,8.48,2.92,20,5,2,4
"Dumalneg, Ilocos Norte, Philippines",18.5217,120.80983,Smart,21781,6321,21.78,6.32,26,5,1,1
"Bubong, Lanao del Sur, Philippines",8.02063,124.48636,Smart,12537,1216,12.54,1.22,19,5,1,1
"St Bernard, Southern Leyte, Philippines",10.3223,125.1198,Smart,9976,9332,9.98,9.33,18,5,3,3
"Bongabong, Oriental Mindoro, Philippines",12.71953,121.30841,DITO,23650,499,23.65,0.50,26,5,2,3
"Kapai, Lanao del Sur, Philippines",8.10756,124.35324,Smart,6391,2595,6.39,2.60,16,5,1,2
"Manjuyod, Negros Oriental, Philippines",9.71246,123.10141,Smart,25777,11826,25.78,11.83,29,5,3,4
"Bucay, Abra, Philippines",17.53019,120.7235,Globe,52690,25295,52.69,25.30,36,5,2,5
"New Bataan, Davao de Oro, Philippines",7.54452,126.21969,Smart,76642,7087,76.64,7.09,26,5,2,3
"Zamboanguita, Negros Oriental, Philippines",9.13189,123.1464,Globe,18401,16309,18.40,16.31,34,5,3,4
"Tibiao, Antique, Philippines",11.30535,122.09511,Globe,9935,95,9.94,0.10,41,5,1,3
"Malabang, Lanao del Sur, Philippines",7.60477,124.07528,Globe,10310,3074,10.31,3.07,35,5,2,3
"Maria, Siquijor, Philippines",9.16546,123.65114,Globe,25434,6721,25.43,6.72,40,5,2,3
"Tapaz, Capiz, Philippines",11.28689,122.49201,Smart,47068,23691,47.07,23.69,25,5,2,5
"Lal-lo, Cagayan, Philippines",18.15767,121.87903,DITO,5003,9208,5.00,9.21,32,5,3,3
"Magallanes, Cavite, Philippines",14.15828,120.74649,Globe,29557,6637,29.56,6.64,19,5,4,5
"Northern Kabuntalan, Maguindanao, Philippines",7.17762,124.44201,Globe,11364,13052,11.36,13.05,37,5,2,4
"Tampakan, South Cotabato, Philippines",6.49121,125.08286,DITO,3045,3772,3.05,3.77,35,5,1,2
"Bakun, Benguet, Philippines",16.80796,120.68901,Globe,32312,11566,32.31,11.57,32,5,2,3
